state,county,state_code,county_code,measure_name,measure_id,rate
FL,Columbia County,12,23,Diabetic screening,7,79
MO,Henry County,29,83,Diabetic screening,7,79
CO,Kiowa County,8,61,Diabetic screening,7,79
NE,Chase County,31,29,Diabetic screening,7,79
TX,Orange County,48,361,Diabetic screening,7,79
TX,Pecos County,48,371,Diabetic screening,7,79
TX,Polk County,48,373,Diabetic screening,7,79
OK,Coal County,40,29,Diabetic screening,7,79
TX,Sabine County,48,403,Diabetic screening,7,79
GA,Emanuel County,13,107,Diabetic screening,7,79
OK,Atoka County,40,5,Diabetic screening,7,79
SC,Georgetown County,45,43,Diabetic screening,7,79
AZ,Maricopa County,4,13,Diabetic screening,7,79
NM,San Miguel County,35,47,Diabetic screening,7,79
AR,Bradley County,5,11,Diabetic screening,7,79
AR,Columbia County,5,27,Diabetic screening,7,79
SC,Hampton County,45,49,Diabetic screening,7,79
IN,Clark County,18,19,Diabetic screening,7,79
IL,St. Clair County,17,163,Diabetic screening,7,79
IL,Vermilion County,17,183,Diabetic screening,7,79
SC,Aiken County,45,3,Diabetic screening,7,79
SC,Clarendon County,45,27,Diabetic screening,7,79
OK,Beaver County,40,7,Diabetic screening,7,79
OK,Blaine County,40,11,Diabetic screening,7,79
CA,Sacramento County,6,67,Diabetic screening,7,79
CA,San Benito County,6,69,Diabetic screening,7,79
VA,Hampton city,51,650,Diabetic screening,7,79
CA,Napa County,6,55,Diabetic screening,7,79
CA,Placer County,6,61,Diabetic screening,7,79
MT,Flathead County,30,29,Diabetic screening,7,79
AK,Kodiak Island Borough,2,150,Diabetic screening,7,79
AK,Valdez-Cordova Census Area,2,261,Diabetic screening,7,79
IN,Floyd County,18,43,Diabetic screening,7,79
SC,McCormick County,45,65,Diabetic screening,7,79
SC,Richland County,45,79,Diabetic screening,7,79
SD,Lyman County,46,85,Diabetic screening,7,79
TN,Coffee County,47,31,Diabetic screening,7,79
IN,Porter County,18,127,Diabetic screening,7,79
KY,Allen County,21,3,Diabetic screening,7,79
KS,Coffey County,20,31,Diabetic screening,7,79
AZ,Pima County,4,19,Diabetic screening,7,79
OK,Canadian County,40,17,Diabetic screening,7,79
TX,Walker County,48,471,Diabetic screening,7,79
MT,Montana,30,0,Diabetic screening,7,79
TX,Webb County,48,479,Diabetic screening,7,79
MD,Baltimore city,24,510,Diabetic screening,7,79
MD,Charles County,24,17,Diabetic screening,7,79
VA,Buena Vista city,51,530,Diabetic screening,7,79
NY,Delaware County,36,25,Diabetic screening,7,79
AL,Marshall County,1,95,Diabetic screening,7,79
WY,Weston County,56,45,Diabetic screening,7,79
AL,Calhoun County,1,15,Diabetic screening,7,79
WY,Johnson County,56,19,Diabetic screening,7,79
WY,Niobrara County,56,27,Diabetic screening,7,78
WY,Natrona County,56,25,Diabetic screening,7,78
AK,Haines Borough,2,100,Diabetic screening,7,78
KS,Wyandotte County,20,209,Diabetic screening,7,78
KS,Stanton County,20,187,Diabetic screening,7,78
KS,Leavenworth County,20,103,Diabetic screening,7,78
SD,Mellette County,46,95,Diabetic screening,7,78
KS,Morton County,20,129,Diabetic screening,7,78
AL,Perry County,1,105,Diabetic screening,7,78
AL,Covington County,1,39,Diabetic screening,7,78
AL,Conecuh County,1,35,Diabetic screening,7,78
VA,Alexandria city,51,510,Diabetic screening,7,78
TX,Wise County,48,497,Diabetic screening,7,78
TX,Wichita County,48,485,Diabetic screening,7,78
MD,Cecil County,24,15,Diabetic screening,7,78
OH,Scioto County,39,145,Diabetic screening,7,78
TX,Wheeler County,48,483,Diabetic screening,7,78
TX,Val Verde County,48,465,Diabetic screening,7,78
MT,Madison County,30,57,Diabetic screening,7,78
CA,Marin County,6,41,Diabetic screening,7,78
OK,Beckham County,40,9,Diabetic screening,7,78
MT,Silver Bow County,30,93,Diabetic screening,7,78
MT,Sanders County,30,89,Diabetic screening,7,78
CA,Humboldt County,6,23,Diabetic screening,7,78
MO,St. Louis city,29,510,Diabetic screening,7,78
CA,Stanislaus County,6,99,Diabetic screening,7,78
OH,Mercer County,39,107,Diabetic screening,7,78
MI,Wayne County,26,163,Diabetic screening,7,78
OK,McIntosh County,40,91,Diabetic screening,7,78
TX,Motley County,48,345,Diabetic screening,7,78
OK,McClain County,40,87,Diabetic screening,7,78
OK,Jefferson County,40,67,Diabetic screening,7,78
GA,Lanier County,13,173,Diabetic screening,7,78
CA,California,6,0,Diabetic screening,7,78
AR,White County,5,145,Diabetic screening,7,78
AR,Sebastian County,5,131,Diabetic screening,7,78
OK,Osage County,40,113,Diabetic screening,7,78
MN,Clearwater County,27,29,Diabetic screening,7,78
OH,Jefferson County,39,81,Diabetic screening,7,78
MN,McLeod County,27,85,Diabetic screening,7,78
MS,Mississippi,28,0,Diabetic screening,7,78
MS,Copiah County,28,29,Diabetic screening,7,78
NC,Scotland County,37,165,Diabetic screening,7,78
TX,Medina County,48,325,Diabetic screening,7,78
TX,Matagorda County,48,321,Diabetic screening,7,78
GA,Muscogee County,13,215,Diabetic screening,7,78
TX,Kimble County,48,267,Diabetic screening,7,78
AR,St. Francis County,5,123,Diabetic screening,7,78
LA,Washington Parish,22,117,Diabetic screening,7,78
LA,Vernon Parish,22,115,Diabetic screening,7,78
OK,Roger Mills County,40,129,Diabetic screening,7,78
OK,Pushmataha County,40,127,Diabetic screening,7,78
ID,Bonneville County,16,19,Diabetic screening,7,78
TX,Jasper County,48,241,Diabetic screening,7,78
TX,Hidalgo County,48,215,Diabetic screening,7,78
TX,Hardeman County,48,197,Diabetic screening,7,78
TX,Guadalupe County,48,187,Diabetic screening,7,78
MO,St. Francois County,29,187,Diabetic screening,7,78
CA,Yuba County,6,115,Diabetic screening,7,78
UT,San Juan County,49,37,Diabetic screening,7,78
NV,Humboldt County,32,13,Diabetic screening,7,78
GA,Webster County,13,307,Diabetic screening,7,78
OR,Klamath County,41,35,Diabetic screening,7,78
LA,Tangipahoa Parish,22,105,Diabetic screening,7,78
LA,St. Martin Parish,22,99,Diabetic screening,7,78
ID,Bingham County,16,11,Diabetic screening,7,78
ID,Bannock County,16,5,Diabetic screening,7,78
NJ,Union County,34,39,Diabetic screening,7,78
NJ,Passaic County,34,31,Diabetic screening,7,78
NE,Sheridan County,31,161,Diabetic screening,7,78
NV,Lyon County,32,19,Diabetic screening,7,78
FL,Okaloosa County,12,91,Diabetic screening,7,78
FL,Monroe County,12,87,Diabetic screening,7,78
MS,Franklin County,28,37,Diabetic screening,7,78
CO,Dolores County,8,33,Diabetic screening,7,78
WV,Logan County,54,45,Diabetic screening,7,78
WV,Jefferson County,54,37,Diabetic screening,7,78
NJ,Camden County,34,7,Diabetic screening,7,78
LA,Caddo Parish,22,17,Diabetic screening,7,78
KY,Whitley County,21,235,Diabetic screening,7,78
TX,Coryell County,48,99,Diabetic screening,7,78
TX,Childress County,48,75,Diabetic screening,7,78
ID,Power County,16,77,Diabetic screening,7,78
KY,Pike County,21,195,Diabetic screening,7,78
AR,Howard County,5,61,Diabetic screening,7,78
AR,Hot Spring County,5,59,Diabetic screening,7,78
IL,Grundy County,17,63,Diabetic screening,7,78
PA,Philadelphia County,42,101,Diabetic screening,7,78
PA,Luzerne County,42,79,Diabetic screening,7,78
KY,Martin County,21,159,Diabetic screening,7,78
TX,Brazoria County,48,39,Diabetic screening,7,78
FL,Leon County,12,73,Diabetic screening,7,78
ND,Towner County,38,95,Diabetic screening,7,78
SC,Abbeville County,45,1,Diabetic screening,7,78
IL,LaSalle County,17,99,Diabetic screening,7,78
TN,Montgomery County,47,125,Diabetic screening,7,78
SC,Florence County,45,41,Diabetic screening,7,78
SC,Sumter County,45,85,Diabetic screening,7,78
SC,Marion County,45,67,Diabetic screening,7,78
SC,Laurens County,45,59,Diabetic screening,7,78
TN,McNairy County,47,109,Diabetic screening,7,78
AK,North Slope Borough,2,185,Diabetic screening,7,78
IN,Daviess County,18,27,Diabetic screening,7,78
KY,Hardin County,21,93,Diabetic screening,7,78
KY,Clinton County,21,53,Diabetic screening,7,78
AL,Wilcox County,1,131,Diabetic screening,7,78
MS,Panola County,28,107,Diabetic screening,7,78
ND,Mountrail County,38,61,Diabetic screening,7,78
AL,Butler County,1,13,Diabetic screening,7,78
WY,Carbon County,56,7,Diabetic screening,7,77
AL,Jackson County,1,71,Diabetic screening,7,77
DC,District of Columbia,11,1,Diabetic screening,7,77
MS,Pearl River County,28,109,Diabetic screening,7,77
DC,District of Columbia,11,0,Diabetic screening,7,77
MS,Lauderdale County,28,75,Diabetic screening,7,77
MS,Hancock County,28,45,Diabetic screening,7,77
MS,Jasper County,28,61,Diabetic screening,7,77
MN,Nicollet County,27,103,Diabetic screening,7,77
MO,Texas County,29,215,Diabetic screening,7,77
ND,Sioux County,38,85,Diabetic screening,7,77
MS,Marion County,28,91,Diabetic screening,7,77
CA,Kern County,6,29,Diabetic screening,7,77
OK,Craig County,40,35,Diabetic screening,7,77
OK,Garfield County,40,47,Diabetic screening,7,77
GA,Houston County,13,153,Diabetic screening,7,77
TX,Real County,48,385,Diabetic screening,7,77
VA,Norfolk city,51,710,Diabetic screening,7,77
GA,Hart County,13,147,Diabetic screening,7,77
MT,Pondera County,30,73,Diabetic screening,7,77
OK,Choctaw County,40,23,Diabetic screening,7,77
TX,Taylor County,48,441,Diabetic screening,7,77
MI,Baraga County,26,13,Diabetic screening,7,77
MD,Prince George's County,24,33,Diabetic screening,7,77
MT,Phillips County,30,71,Diabetic screening,7,77
CA,Riverside County,6,65,Diabetic screening,7,77
UT,Emery County,49,15,Diabetic screening,7,77
NC,Onslow County,37,133,Diabetic screening,7,77
OH,Pike County,39,131,Diabetic screening,7,77
UT,Kane County,49,25,Diabetic screening,7,77
OK,Latimer County,40,77,Diabetic screening,7,77
OK,Cimarron County,40,25,Diabetic screening,7,77
CA,Alameda County,6,1,Diabetic screening,7,77
NM,Taos County,35,55,Diabetic screening,7,77
IL,Bureau County,17,11,Diabetic screening,7,77
AL,Monroe County,1,99,Diabetic screening,7,77
AK,Matanuska-Susitna Borough,2,170,Diabetic screening,7,77
TN,Hardeman County,47,69,Diabetic screening,7,77
KY,Christian County,21,47,Diabetic screening,7,77
KY,Clay County,21,51,Diabetic screening,7,77
TN,Carter County,47,19,Diabetic screening,7,77
WY,Sheridan County,56,33,Diabetic screening,7,77
NM,Union County,35,59,Diabetic screening,7,77
NJ,Cumberland County,34,11,Diabetic screening,7,77
LA,Louisiana,22,0,Diabetic screening,7,77
TX,Baylor County,48,23,Diabetic screening,7,77
LA,Jefferson Davis Parish,22,53,Diabetic screening,7,77
LA,La Salle Parish,22,59,Diabetic screening,7,77
LA,Madison Parish,22,65,Diabetic screening,7,77
TX,Dimmit County,48,127,Diabetic screening,7,77
LA,Avoyelles Parish,22,9,Diabetic screening,7,77
TX,Atascosa County,48,13,Diabetic screening,7,77
NV,Carson City,32,510,Diabetic screening,7,77
LA,Iberville Parish,22,47,Diabetic screening,7,77
LA,Lincoln Parish,22,61,Diabetic screening,7,77
TX,Galveston County,48,167,Diabetic screening,7,77
LA,St. Bernard Parish,22,87,Diabetic screening,7,77
NV,Nye County,32,23,Diabetic screening,7,77
LA,Jefferson Parish,22,51,Diabetic screening,7,77
AR,Independence County,5,63,Diabetic screening,7,77
NV,Churchill County,32,1,Diabetic screening,7,77
TX,Liberty County,48,291,Diabetic screening,7,77
WV,Upshur County,54,97,Diabetic screening,7,77
KY,Robertson County,21,201,Diabetic screening,7,77
GA,Richmond County,13,245,Diabetic screening,7,76
TX,Wilbarger County,48,487,Diabetic screening,7,76
VA,Prince George County,51,149,Diabetic screening,7,76
WY,Big Horn County,56,3,Diabetic screening,7,76
OH,Lucas County,39,95,Diabetic screening,7,76
MN,Beltrami County,27,7,Diabetic screening,7,76
OK,Kay County,40,71,Diabetic screening,7,76
OK,Okmulgee County,40,111,Diabetic screening,7,76
OK,Haskell County,40,61,Diabetic screening,7,76
GA,Decatur County,13,87,Diabetic screening,7,76
OH,Sandusky County,39,143,Diabetic screening,7,76
OK,Cotton County,40,33,Diabetic screening,7,76
WY,Washakie County,56,43,Diabetic screening,7,76
AL,Escambia County,1,53,Diabetic screening,7,76
NM,Santa Fe County,35,49,Diabetic screening,7,76
SC,Allendale County,45,5,Diabetic screening,7,76
WY,Lincoln County,56,23,Diabetic screening,7,76
AZ,Pinal County,4,21,Diabetic screening,7,76
KY,Johnson County,21,115,Diabetic screening,7,76
GA,Stewart County,13,259,Diabetic screening,7,76
NE,Pawnee County,31,133,Diabetic screening,7,76
TX,Hale County,48,189,Diabetic screening,7,76
WV,Mingo County,54,59,Diabetic screening,7,76
WV,Marion County,54,49,Diabetic screening,7,76
NY,New York County,36,61,Diabetic screening,7,76
LA,Ascension Parish,22,5,Diabetic screening,7,76
WV,Wetzel County,54,103,Diabetic screening,7,76
AZ,Arizona,4,0,Diabetic screening,7,76
AZ,La Paz County,4,12,Diabetic screening,7,76
IL,Cook County,17,31,Diabetic screening,7,76
MO,Pettis County,29,159,Diabetic screening,7,76
CA,Tehama County,6,103,Diabetic screening,7,76
MS,Wayne County,28,153,Diabetic screening,7,76
MS,Newton County,28,101,Diabetic screening,7,76
MS,Grenada County,28,43,Diabetic screening,7,76
CO,Alamosa County,8,3,Diabetic screening,7,76
KY,Floyd County,21,71,Diabetic screening,7,75
NV,Clark County,32,3,Diabetic screening,7,75
NJ,Atlantic County,34,1,Diabetic screening,7,75
LA,Lafayette Parish,22,55,Diabetic screening,7,75
WV,Marshall County,54,51,Diabetic screening,7,75
GA,Sumter County,13,261,Diabetic screening,7,75
LA,Vermilion Parish,22,113,Diabetic screening,7,75
TX,Brown County,48,49,Diabetic screening,7,75
NM,Lea County,35,25,Diabetic screening,7,75
NJ,Essex County,34,13,Diabetic screening,7,75
MT,Broadwater County,30,7,Diabetic screening,7,75
UT,Beaver County,49,1,Diabetic screening,7,75
OK,Oklahoma,40,0,Diabetic screening,7,75
CA,Los Angeles County,6,37,Diabetic screening,7,75
NV,Nevada,32,0,Diabetic screening,7,75
KS,Cherokee County,20,21,Diabetic screening,7,75
UT,Garfield County,49,17,Diabetic screening,7,75
MN,Cass County,27,21,Diabetic screening,7,75
MS,Warren County,28,149,Diabetic screening,7,75
MS,Alcorn County,28,3,Diabetic screening,7,75
MS,Leake County,28,79,Diabetic screening,7,75
FL,Walton County,12,131,Diabetic screening,7,75
AL,Tallapoosa County,1,123,Diabetic screening,7,75
MS,Scott County,28,123,Diabetic screening,7,75
AL,Russell County,1,113,Diabetic screening,7,75
CA,Kings County,6,31,Diabetic screening,7,75
NM,Chaves County,35,5,Diabetic screening,7,75
WY,Hot Springs County,56,17,Diabetic screening,7,75
KY,Monroe County,21,171,Diabetic screening,7,75
SC,Greenwood County,45,47,Diabetic screening,7,75
AK,Sitka Borough,2,220,Diabetic screening,7,75
NV,Washoe County,32,31,Diabetic screening,7,75
GA,Schley County,13,249,Diabetic screening,7,75
OK,Rogers County,40,131,Diabetic screening,7,75
TX,El Paso County,48,141,Diabetic screening,7,75
IN,Lake County,18,89,Diabetic screening,7,74
LA,Morehouse Parish,22,67,Diabetic screening,7,74
LA,Orleans Parish,22,71,Diabetic screening,7,74
WY,Platte County,56,31,Diabetic screening,7,74
NM,Dona Ana County,35,13,Diabetic screening,7,74
GA,Upson County,13,293,Diabetic screening,7,74
LA,Union Parish,22,111,Diabetic screening,7,74
TX,Fayette County,48,149,Diabetic screening,7,74
LA,St. Landry Parish,22,97,Diabetic screening,7,74
SC,Darlington County,45,31,Diabetic screening,7,74
KY,Bell County,21,13,Diabetic screening,7,74
CO,Saguache County,8,109,Diabetic screening,7,74
FL,Bay County,12,5,Diabetic screening,7,74
CO,El Paso County,8,41,Diabetic screening,7,74
MS,Holmes County,28,51,Diabetic screening,7,74
CA,San Bernardino County,6,71,Diabetic screening,7,74
CO,Bent County,8,11,Diabetic screening,7,74
MN,Blue Earth County,27,13,Diabetic screening,7,74
MS,Yazoo County,28,163,Diabetic screening,7,74
KY,Henderson County,21,101,Diabetic screening,7,74
NM,Roosevelt County,35,41,Diabetic screening,7,74
TX,Cooke County,48,97,Diabetic screening,7,74
LA,Ouachita Parish,22,73,Diabetic screening,7,74
MS,Adams County,28,1,Diabetic screening,7,74
OK,McCurtain County,40,89,Diabetic screening,7,73
OK,Carter County,40,19,Diabetic screening,7,73
TX,Ochiltree County,48,357,Diabetic screening,7,73
TX,Edwards County,48,137,Diabetic screening,7,73
AR,Greene County,5,55,Diabetic screening,7,73
IL,Lawrence County,17,101,Diabetic screening,7,73
NY,Bronx County,36,5,Diabetic screening,7,73
OH,Knox County,39,83,Diabetic screening,7,73
FL,Putnam County,12,107,Diabetic screening,7,73
MS,Jackson County,28,59,Diabetic screening,7,73
MS,Claiborne County,28,21,Diabetic screening,7,73
WY,Wyoming,56,0,Diabetic screening,7,73
OK,Garvin County,40,49,Diabetic screening,7,73
TX,Shelby County,48,419,Diabetic screening,7,73
CO,Conejos County,8,21,Diabetic screening,7,73
LA,De Soto Parish,22,31,Diabetic screening,7,73
TX,Ector County,48,135,Diabetic screening,7,73
GA,Terrell County,13,273,Diabetic screening,7,73
NJ,Hudson County,34,17,Diabetic screening,7,73
TX,Uvalde County,48,463,Diabetic screening,7,72
FL,Okeechobee County,12,93,Diabetic screening,7,72
MS,Neshoba County,28,99,Diabetic screening,7,72
NM,Rio Arriba County,35,39,Diabetic screening,7,72
MS,Coahoma County,28,27,Diabetic screening,7,72
CO,Costilla County,8,23,Diabetic screening,7,72
MS,Simpson County,28,127,Diabetic screening,7,72
OK,Pittsburg County,40,121,Diabetic screening,7,72
SC,Union County,45,87,Diabetic screening,7,72
NM,Catron County,35,3,Diabetic screening,7,72
NJ,Salem County,34,33,Diabetic screening,7,72
LA,Sabine Parish,22,85,Diabetic screening,7,72
KY,Perry County,21,193,Diabetic screening,7,72
IN,Cass County,18,17,Diabetic screening,7,72
NM,New Mexico,35,0,Diabetic screening,7,71
AZ,Gila County,4,7,Diabetic screening,7,71
AK,Bethel Census Area,2,50,Diabetic screening,7,71
OK,Seminole County,40,133,Diabetic screening,7,71
SD,Bennett County,46,7,Diabetic screening,7,71
AK,Yukon-Koyukuk Census Area,2,290,Diabetic screening,7,71
OK,Bryan County,40,13,Diabetic screening,7,71
OK,Le Flore County,40,79,Diabetic screening,7,71
CA,Solano County,6,95,Diabetic screening,7,71
CO,Prowers County,8,99,Diabetic screening,7,71
AL,Clarke County,1,25,Diabetic screening,7,71
MS,Sunflower County,28,133,Diabetic screening,7,71
TX,Nacogdoches County,48,347,Diabetic screening,7,71
OK,Ottawa County,40,115,Diabetic screening,7,71
AR,Mississippi County,5,93,Diabetic screening,7,70
AZ,Cochise County,4,3,Diabetic screening,7,70
MS,Harrison County,28,47,Diabetic screening,7,70
TX,Starr County,48,427,Diabetic screening,7,70
OK,Muskogee County,40,101,Diabetic screening,7,70
OK,Comanche County,40,31,Diabetic screening,7,70
WY,Converse County,56,9,Diabetic screening,7,70
AL,Dallas County,1,47,Diabetic screening,7,70
LA,Evangeline Parish,22,39,Diabetic screening,7,70
OK,Delaware County,40,41,Diabetic screening,7,69
GA,Coffee County,13,69,Diabetic screening,7,69
NM,Curry County,35,9,Diabetic screening,7,69
KY,Hopkins County,21,107,Diabetic screening,7,69
AK,Alaska,2,0,Diabetic screening,7,69
NM,Cibola County,35,6,Diabetic screening,7,69
OK,Adair County,40,1,Diabetic screening,7,69
SD,Corson County,46,31,Diabetic screening,7,69
NM,Sandoval County,35,43,Diabetic screening,7,69
CO,Denver County,8,31,Diabetic screening,7,68
NE,Thurston County,31,173,Diabetic screening,7,68
OK,Pontotoc County,40,123,Diabetic screening,7,68
AR,Phillips County,5,107,Diabetic screening,7,68
MT,Blaine County,30,5,Diabetic screening,7,68
MS,Washington County,28,151,Diabetic screening,7,68
AL,Marengo County,1,91,Diabetic screening,7,68
NC,Swain County,37,173,Diabetic screening,7,67
AZ,Graham County,4,9,Diabetic screening,7,67
AK,Anchorage Borough,2,20,Diabetic screening,7,67
OK,Caddo County,40,15,Diabetic screening,7,67
OK,Mayes County,40,97,Diabetic screening,7,67
AK,Prince of Wales-Outer Ketchikan Census Area,2,201,Diabetic screening,7,66
MT,Big Horn County,30,3,Diabetic screening,7,66
SD,Jackson County,46,71,Diabetic screening,7,66
SD,Dewey County,46,41,Diabetic screening,7,66
WY,Fremont County,56,13,Diabetic screening,7,65
NM,Otero County,35,35,Diabetic screening,7,63
ND,Rolette County,38,79,Diabetic screening,7,63
MT,Glacier County,30,35,Diabetic screening,7,62
SD,Todd County,46,121,Diabetic screening,7,61
OK,Sequoyah County,40,135,Diabetic screening,7,60
NM,San Juan County,35,45,Diabetic screening,7,53
SD,Shannon County,46,113,Diabetic screening,7,53
IN,Knox County,18,83,Diabetic screening,7,51
AZ,Coconino County,4,5,Diabetic screening,7,50
OK,Cherokee County,40,21,Diabetic screening,7,49
AZ,Navajo County,4,17,Diabetic screening,7,47
AZ,Apache County,4,1,Diabetic screening,7,31
NM,McKinley County,35,31,Diabetic screening,7,29
